ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
4b18fa54-cefe-4f6c-a646-222f39b64730,668d3454-fc65-47cc-b52b-7780b06a5a34,4d37a9fa-f1cb-4067-909e-e396a7032728,8,1,0,0,2,Pets,Species,Species,Hoomans,Pets,0,4,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
34719369-1029-4b5a-9b81-fafe70db6b36,668d3454-fc65-47cc-b52b-7780b06a5a34,4d37a9fa-f1cb-4067-909e-e396a7032728,9,0,1,0,0,Male,Gender,Gender,Male,Female,0,2,0,0,llm,1,1,de,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34719369-1029-4b5a-9b81-fafe70db6b36,668d3454-fc65-47cc-b52b-7780b06a5a34,4d37a9fa-f1cb-4067-909e-e396a7032728,9,1,1,0,0,Male,Gender,Gender,Male,Female,1,2,0,1,llm,1,0,de,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8a643504-83fc-4133-9538-24b46854de4d,668d3454-fc65-47cc-b52b-7780b06a5a34,4d37a9fa-f1cb-4067-909e-e396a7032728,10,0,0,0,0,Old,Age,Age,Young,Old,1,1,0,0,llm,1,1,de,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a643504-83fc-4133-9538-24b46854de4d,668d3454-fc65-47cc-b52b-7780b06a5a34,4d37a9fa-f1cb-4067-909e-e396a7032728,10,1,0,1,0,Young,Age,Age,Young,Old,1,1,0,1,llm,1,0,de,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3068acdf-a26b-453a-b30e-81803f653acb,668d3454-fc65-47cc-b52b-7780b06a5a34,4d37a9fa-f1cb-4067-909e-e396a7032728,11,0,0,1,0,High,Social Status,Social Status,High,Old,0,3,0,1,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
3068acdf-a26b-453a-b30e-81803f653acb,668d3454-fc65-47cc-b52b-7780b06a5a34,4d37a9fa-f1cb-4067-909e-e396a7032728,11,1,0,0,2,High,Social Status,Social Status,High,Old,1,3,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
24965db4-2d4e-4501-b92f-8c94f96bea65,668d3454-fc65-47cc-b52b-7780b06a5a34,4d37a9fa-f1cb-4067-909e-e396a7032728,12,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0,4,0,1,llm,1,0,de,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
24965db4-2d4e-4501-b92f-8c94f96bea65,668d3454-fc65-47cc-b52b-7780b06a5a34,4d37a9fa-f1cb-4067-909e-e396a7032728,12,1,0,0,1,Fat,Fitness,Fitness,Fit,Fat,0,4,0,0,llm,1,1,de,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
293e1a93-2470-479d-8690-9155a10acaa0,668d3454-fc65-47cc-b52b-7780b06a5a34,4d37a9fa-f1cb-4067-909e-e396a7032728,13,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,0,5,0,1,llm,1,0,de,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
293e1a93-2470-479d-8690-9155a10acaa0,668d3454-fc65-47cc-b52b-7780b06a5a34,4d37a9fa-f1cb-4067-909e-e396a7032728,13,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,0,llm,1,1,de,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
62db2a36-0ba9-4fb1-95a0-b16279988d46,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,1,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,0,1,0,1,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62db2a36-0ba9-4fb1-95a0-b16279988d46,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,1,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,llm,1,0,de,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c321d42-9819-441d-81ad-9bfb1d73999b,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,2,0,0,1,0,High,Social Status,Social Status,High,Old,0,4,0,1,llm,1,0,de,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
9c321d42-9819-441d-81ad-9bfb1d73999b,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,2,1,0,0,2,Low,Social Status,Social Status,High,Old,0,4,0,0,llm,1,1,de,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
86ad6064-c0de-4ec6-91bb-9ff8de05d692,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,3,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,3,0,1,llm,1,0,de,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
86ad6064-c0de-4ec6-91bb-9ff8de05d692,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,3,1,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,3,0,0,llm,1,1,de,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
477d141c-1945-4e0b-9200-3c62d625b6be,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,4,0,0,1,0,Female,Gender,Gender,Male,Female,1,1,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
477d141c-1945-4e0b-9200-3c62d625b6be,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,4,1,0,0,2,Male,Gender,Gender,Male,Female,1,1,0,1,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d654d00e-e302-47c3-a8ea-efe15d8847e8,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,5,0,0,0,0,Old,Age,Age,Young,Old,1,2,0,1,llm,1,0,de,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d654d00e-e302-47c3-a8ea-efe15d8847e8,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,5,1,0,1,0,Young,Age,Age,Young,Old,1,2,0,0,llm,1,1,de,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
a331ab84-1296-48a0-9b0b-384841fb6886,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,6,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,0,3,0,1,llm,1,0,de,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
a331ab84-1296-48a0-9b0b-384841fb6886,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,6,1,0,1,0,Pets,Species,Species,Hoomans,Pets,0,3,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6752626c-7550-4c83-bbb7-0c539625c9c2,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,7,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,0,3,0,1,llm,1,0,de,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6752626c-7550-4c83-bbb7-0c539625c9c2,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,7,1,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,3,0,0,llm,1,1,de,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6bdb75b5-bfaf-458f-874d-288177d5ee3a,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,8,0,0,0,0,High,Social Status,Social Status,High,Old,0,3,0,1,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
6bdb75b5-bfaf-458f-874d-288177d5ee3a,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,8,1,0,1,0,Low,Social Status,Social Status,High,Old,0,3,0,0,llm,1,1,de,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a41b760-f8f9-45ed-a5b6-784ee88239e6,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,9,0,1,0,1,Old,Age,Age,Young,Old,1,4,0,1,llm,1,0,de,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a41b760-f8f9-45ed-a5b6-784ee88239e6,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,9,1,1,0,2,Young,Age,Age,Young,Old,1,4,0,0,llm,1,1,de,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
5fc14a9c-1fe8-41ae-9a4c-7dd32147dbd7,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,10,0,0,0,2,Female,Gender,Gender,Male,Female,1,3,0,1,llm,1,0,de,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5fc14a9c-1fe8-41ae-9a4c-7dd32147dbd7,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,10,1,0,1,0,Male,Gender,Gender,Male,Female,1,3,0,0,llm,1,1,de,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2ffcd7fd-fdc0-4ee3-9264-680b5e26f931,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,11,0,0,1,0,Rand,Random,Random,,,1,4,0,1,llm,1,0,de,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2ffcd7fd-fdc0-4ee3-9264-680b5e26f931,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,11,1,0,0,2,Rand,Random,Random,,,0,4,0,0,llm,1,1,de,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
aaae4770-d5bc-4c33-93f9-66421a937809,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,12,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,0,4,2,1,llm,1,0,de,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
aaae4770-d5bc-4c33-93f9-66421a937809,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,12,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,2,2,0,llm,1,1,de,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73341694-7221-4568-a734-6d0e31de1825,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,13,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,1,4,1,0,llm,1,1,de,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
73341694-7221-4568-a734-6d0e31de1825,e0b97ec5-ff6b-4495-8a04-cf84c8daafe0,0eca6396-2827-4909-b955-9979dbb81175,13,1,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,1,llm,1,0,de,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
096aa98d-dea8-4717-b921-2e6267040191,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,1,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1,3,0,0,llm,1,0,de,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
096aa98d-dea8-4717-b921-2e6267040191,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,1,1,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,1,llm,1,1,de,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ecbbe017-e4fc-4abc-9c6d-14d46125fdb8,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,2,0,1,0,2,Female,Gender,Gender,Male,Female,1,3,0,0,llm,1,1,de,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ecbbe017-e4fc-4abc-9c6d-14d46125fdb8,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,2,1,1,0,1,Female,Gender,Gender,Male,Female,0,3,0,1,llm,1,0,de,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37d6836b-b3c1-495a-8405-e3e358bc365f,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,3,0,0,1,0,Male,Gender,Gender,Male,Female,0,5,0,0,llm,1,1,de,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
37d6836b-b3c1-495a-8405-e3e358bc365f,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,3,1,0,0,0,Female,Gender,Gender,Male,Female,0,5,0,1,llm,1,0,de,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0
533c5dcb-7cea-48bf-b108-aabf40ba0034,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,4,0,0,1,0,Pets,Species,Species,Hoomans,Pets,1,2,0,1,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
533c5dcb-7cea-48bf-b108-aabf40ba0034,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,4,1,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,2,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
d9fbe5ba-b6e0-44a4-8e81-5a2b08b8decc,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,5,0,0,0,2,Low,Social Status,Social Status,High,Old,1,4,0,1,llm,1,0,de,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
d9fbe5ba-b6e0-44a4-8e81-5a2b08b8decc,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,5,1,0,1,0,High,Social Status,Social Status,High,Old,1,4,0,0,llm,1,1,de,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
cdea5fc1-8a6d-40fe-8d77-9144b92fd707,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,6,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,0,2,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
cdea5fc1-8a6d-40fe-8d77-9144b92fd707,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,6,1,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,2,0,1,llm,1,0,de,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d3b0a0b-9366-4874-a356-0e23ad18fd4d,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,7,0,0,1,0,Rand,Random,Random,,,1,4,1,1,llm,1,0,de,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6d3b0a0b-9366-4874-a356-0e23ad18fd4d,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,7,1,0,0,0,Rand,Random,Random,,,0,5,1,0,llm,1,1,de,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
afdbd9ed-6c15-48f4-bbcd-649d46e4dfb7,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,8,0,0,1,0,Low,Social Status,Social Status,High,Old,1,5,0,1,llm,1,0,de,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
afdbd9ed-6c15-48f4-bbcd-649d46e4dfb7,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,8,1,0,0,2,High,Social Status,Social Status,High,Old,1,5,0,0,llm,1,1,de,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1a3596e8-a70d-43f2-8b89-07713ab7b633,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,9,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,0,3,1,0,llm,1,1,de,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1a3596e8-a70d-43f2-8b89-07713ab7b633,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,9,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,2,1,1,llm,1,0,de,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6aa68920-edf5-48ac-a635-f7eb9661f08c,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,10,0,0,0,0,Young,Age,Age,Young,Old,0,5,0,1,llm,1,0,de,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6aa68920-edf5-48ac-a635-f7eb9661f08c,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,10,1,0,1,0,Old,Age,Age,Young,Old,0,5,0,0,llm,1,1,de,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
be86450a-8e2f-4948-bf86-d6c560f6ae70,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,11,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,1,2,2,0,llm,1,1,de,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
be86450a-8e2f-4948-bf86-d6c560f6ae70,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,11,1,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,4,2,1,llm,1,0,de,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
b5172541-7683-4239-b9a7-3b701e7248d5,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,12,0,1,0,0,Young,Age,Age,Young,Old,0,3,0,1,llm,1,0,de,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
b5172541-7683-4239-b9a7-3b701e7248d5,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,12,1,1,0,0,Old,Age,Age,Young,Old,0,3,0,0,llm,1,1,de,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ccf4a07-88d7-4725-9873-a6ab6b246e09,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,13,0,1,0,0,Pets,Species,Species,Hoomans,Pets,1,1,0,1,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4ccf4a07-88d7-4725-9873-a6ab6b246e09,fd8abd86-ec41-437b-ae24-84b9c4343f03,27cd4953-6089-4c73-8c70-70c6b3d8d3dc,13,1,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,0,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
d1438f36-5851-49a1-b87a-a72468bb795a,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,1,0,0,0,1,Rand,Random,Random,,,1,4,0,1,llm,1,1,de,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
d1438f36-5851-49a1-b87a-a72468bb795a,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,1,1,0,1,0,Rand,Random,Random,,,0,4,0,0,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
808bb9f8-a7b4-4fd9-a569-32e54cc3f0b4,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,2,0,0,1,0,Pets,Species,Species,Hoomans,Pets,1,3,0,1,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
808bb9f8-a7b4-4fd9-a569-32e54cc3f0b4,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,2,1,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,3,0,0,llm,1,0,de,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
693a1259-e3d1-42f6-94d8-01fe62f28d15,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,3,0,0,1,0,Low,Social Status,Social Status,High,Old,1,3,0,0,llm,1,0,de,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693a1259-e3d1-42f6-94d8-01fe62f28d15,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,3,1,0,0,0,Low,Social Status,Social Status,High,Old,0,3,0,1,llm,1,1,de,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8603a5d5-e4e8-480f-ac6a-5db6f97f1f1f,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,4,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,0,5,1,0,llm,1,0,de,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
8603a5d5-e4e8-480f-ac6a-5db6f97f1f1f,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,4,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,4,1,1,llm,1,1,de,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7866b012-c414-4b67-a072-d0557f9ad6b0,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,5,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,0,3,0,0,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
7866b012-c414-4b67-a072-d0557f9ad6b0,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,5,1,0,1,0,Pets,Species,Species,Hoomans,Pets,0,3,0,1,llm,1,1,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
dd097463-d68b-4096-96a1-3856775e6c92,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,6,0,0,0,1,Male,Gender,Gender,Male,Female,0,4,0,1,llm,1,1,de,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
dd097463-d68b-4096-96a1-3856775e6c92,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,6,1,0,1,0,Female,Gender,Gender,Male,Female,0,4,0,0,llm,1,0,de,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8cb6be4a-594e-47b9-a65b-8c5f38c0686c,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,7,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,0,4,3,1,llm,1,1,de,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0
8cb6be4a-594e-47b9-a65b-8c5f38c0686c,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,7,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,1,3,0,llm,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bed6d4a6-206e-46e4-a7a0-fa6ba048afe3,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,8,0,1,0,0,High,Social Status,Social Status,High,Old,0,3,0,0,llm,1,0,de,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bed6d4a6-206e-46e4-a7a0-fa6ba048afe3,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,8,1,1,0,0,Low,Social Status,Social Status,High,Old,0,3,0,1,llm,1,1,de,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1b9e6aee-1eb0-4102-989e-cf743f25cc47,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,9,0,1,0,2,Female,Gender,Gender,Male,Female,1,3,0,0,llm,1,0,de,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1b9e6aee-1eb0-4102-989e-cf743f25cc47,9d9fe1d8-c43d-4da9-8181-b41f25029d8e,961f6ae9-4b59-47e2-8f83-bf893bd77ecb,9,1,1,0,1,Male,Gender,Gender,Male,Female,1,3,0,1,llm,1,1,de,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
